userId,movieId,prediction
10,1449,5.018025875091553
10,1398,4.965981960296631
10,1642,4.880736351013184
10,318,4.867439270019531
10,1122,4.805452823638916
10,1651,4.781457901000977
10,1650,4.781457901000977
10,1645,4.781457901000977
10,1636,4.781457901000977
11,1449,4.535175800323486
11,1642,4.421054840087891
11,1398,4.409645080566406
11,1122,4.360052585601807
11,169,4.2852983474731445
11,408,4.269306659698486
11,963,4.26759147644043
11,1064,4.243160724639893
11,483,4.220306873321533
11,867,4.169075965881348
12,1664,5.1915693283081055
12,1450,5.183790683746338
12,64,5.098185062408447
12,316,5.065446376800537
12,313,4.983340263366699
12,272,4.9650983810424805
12,1064,4.890411853790283
12,1449,4.87303352355957
12,963,4.866464614868164
12,1642,4.866404056549072
13,1104,5.115865230560303
13,1643,5.027174472808838
13,1367,4.70715856552124
13,512,4.640280246734619
13,408,4.620414733886719
13,1463,4.575974941253662
13,169,4.555543899536133
13,718,4.436323642730713
13,1122,4.416739463806152
13,337,4.402263641357422
14,1463,5.786589622497559
14,1643,5.332393646240234
14,1367,5.234801769256592
14,169,4.861358642578125
14,1449,4.834522247314453
14,1169,4.829852104187012
14,1500,4.788768291473389
14,114,4.778380393981934
14,1398,4.760673522949219
14,1524,4.745517730712891
15,1450,4.184429168701172
15,1233,4.0731353759765625
15,963,4.064701080322266
15,1594,4.0338287353515625
15,313,4.01927375793457
15,272,3.9832699298858643
15,1167,3.978400707244873
15,113,3.9757466316223145
15,1278,3.9662177562713623
15,1394,3.949737071990967
16,1463,5.383120536804199
16,1643,5.3681535720825195
16,50,5.169163703918457
16,187,5.121145725250244
16,1467,5.101474285125732
16,313,5.075453758239746
16,1450,5.052712440490723
16,483,5.006839275360107
16,1367,4.981177806854248
16,1064,4.96638298034668
17,1463,4.25182580947876
17,1367,4.196264743804932
17,613,4.112642288208008
17,1467,4.089118003845215
17,1524,4.070329189300537
17,114,4.063248157501221
17,408,4.015777587890625
17,50,4.000955104827881
17,1144,3.9444377422332764
17,119,3.902585029602051
18,1642,4.783001899719238
18,1449,4.773780822753906
18,1398,4.756956577301025
18,1643,4.501265525817871
18,1122,4.4620280265808105
18,1064,4.45466423034668
18,1636,4.355149745941162
18,1645,4.355149745941162
18,1651,4.355149745941162
18,1650,4.355149745941162
19,1643,5.014055252075195
19,1463,4.991805553436279
19,1104,4.687000751495361
19,1367,4.68696403503418
19,1449,4.621106147766113
19,169,4.558411121368408
19,408,4.540908336639404
19,867,4.5383453369140625
19,1398,4.533568859100342
19,851,4.460176467895508
20,776,4.468029022216797
20,1278,4.1000776290893555
20,1260,4.056336402893066
20,1167,4.046492099761963
20,1155,4.036190986633301
20,1472,3.910900115966797
20,867,3.9092257022857666
20,1483,3.8712100982666016
20,1160,3.8637380599975586
20,1400,3.8421826362609863
21,1367,4.472031593322754
21,1524,4.418497085571289
21,187,4.411334991455078
21,23,4.381873607635498
21,192,4.304999351501465
21,1463,4.296070098876953
21,1449,4.264853477478027
21,1142,4.263993263244629
21,357,4.251140594482422
21,1064,4.2404704093933105
22,1467,4.972194194793701
22,1463,4.930111885070801
22,408,4.812573432922363
22,114,4.811465740203857
22,12,4.764277935028076
22,169,4.758275985717773
22,1449,4.694675445556641
22,113,4.687987804412842
22,613,4.668813705444336
22,1367,4.663384437561035
23,1449,4.810239791870117
23,1463,4.6891608238220215
23,169,4.677590847015381
23,114,4.560485363006592
23,1367,4.558897495269775
23,1084,4.442415237426758
23,1398,4.420580863952637
23,119,4.418353080749512
23,647,4.340089797973633
23,513,4.33961296081543
24,1642,5.115758895874023
24,1449,5.057904243469238
24,1467,5.037135124206543
24,316,5.012628555297852
24,1398,4.986388683319092
24,272,4.9684319496154785
24,1064,4.926853179931641
24,1664,4.921128273010254
24,1612,4.916210174560547
24,315,4.883286476135254
25,1449,4.767223358154297
25,113,4.631509780883789
25,64,4.582716941833496
25,963,4.55364990234375
25,1122,4.550053596496582
25,1167,4.520321846008301
25,1398,4.495730876922607
25,318,4.493889808654785
25,1642,4.488712310791016
25,1467,4.485113143920898
26,1449,3.975207805633545
26,64,3.9363691806793213
26,318,3.9259984493255615
26,1643,3.8923494815826416
26,98,3.875765800476074
26,272,3.869565963745117
26,1398,3.861438751220703
26,483,3.854623556137085
26,1122,3.844486713409424
26,963,3.8088111877441406
27,1589,4.1887288093566895
27,1449,4.1381378173828125
27,1612,4.109252452850342
27,64,4.058547019958496
27,1467,4.0383477210998535
27,272,3.981243371963501
27,899,3.976895809173584
27,12,3.972990036010742
27,169,3.9339756965637207
27,114,3.933164596557617
28,613,4.7122015953063965
28,1467,4.603263854980469
28,119,4.520864009857178
28,899,4.503684043884277
28,169,4.459085464477539
28,114,4.455044746398926
28,172,4.450986862182617
28,1367,4.4350905418396
28,127,4.426693439483643
28,850,4.4163126945495605
29,1642,4.878479957580566
29,1398,4.848883628845215
29,1449,4.747471332550049
29,1122,4.6126813888549805
29,963,4.589818477630615
29,1650,4.586400985717773
29,1651,4.586400985717773
29,1645,4.586400985717773
29,1636,4.586400985717773
29,1064,4.5567097663879395
30,1642,5.139281749725342
30,1398,5.0875630378723145
30,1643,5.0829315185546875
30,1449,4.939609050750732
30,318,4.89682674407959
30,1645,4.846916675567627
30,1636,4.846916675567627
30,1650,4.846916675567627
30,1651,4.846916675567627
30,1064,4.842740535736084
31,1643,5.640942096710205
31,1463,5.3227858543396
31,1368,5.114052772521973
31,1367,5.003444194793701
31,641,4.915614604949951
31,320,4.882926940917969
31,1405,4.732724666595459
31,1500,4.666107177734375
31,474,4.600749492645264
31,119,4.591185569763184
32,1467,4.200395107269287
32,850,4.123142719268799
32,119,4.069236755371094
32,1449,4.059973239898682
32,272,4.048279285430908
32,64,4.029801368713379
32,1642,4.027108669281006
32,12,4.023056983947754
32,899,3.999469518661499
32,114,3.9891653060913086
33,1019,4.637672424316406
33,50,4.42880392074585
33,195,4.413914680480957
33,613,4.397829055786133
33,1269,4.397430896759033
33,1169,4.391948223114014
33,96,4.386467456817627
33,174,4.381163120269775
33,1122,4.37592077255249
33,899,4.3730950355529785
34,1512,6.708272457122803
34,1368,6.201560974121094
34,1104,6.183969974517822
34,1193,6.087064743041992
34,1585,6.0538177490234375
34,1449,5.966922760009766
34,863,5.911344528198242
34,1558,5.83343505859375
34,1639,5.821612358093262
34,1131,5.77821159362793
35,1450,3.909179925918579
35,313,3.895167350769043
35,1443,3.817507743835449
35,817,3.7450125217437744
35,1294,3.7381951808929443
35,1192,3.716789722442627
35,22,3.7143867015838623
35,1664,3.701895236968994
35,1220,3.695437431335449
35,34,3.6922645568847656
36,1643,6.076414585113525
36,1607,5.804562568664551
36,1233,5.384424209594727
36,680,5.358709812164307
36,1268,5.307469367980957
36,266,5.243422031402588
36,1019,5.198585033416748
36,1275,5.147031784057617
36,394,5.128791332244873
36,1280,5.096349716186523
37,850,4.612595558166504
37,1467,4.4871673583984375
37,1368,4.482809543609619
37,1019,4.479949951171875
37,1410,4.360736846923828
37,1643,4.357391357421875
37,1367,4.33707332611084
37,613,4.305723190307617
37,320,4.270214557647705
37,64,4.262667179107666
38,143,5.762786865234375
38,1664,5.689337730407715
38,1472,5.314477443695068
38,969,5.2495341300964355
38,1450,5.246315002441406
38,817,5.210734844207764
38,309,5.207412242889404
38,1075,5.111467361450195
38,1470,5.031125545501709
38,1540,5.014287948608398
39,1367,5.143829822540283
39,1368,4.931634902954102
39,1656,4.919826984405518
39,169,4.791988372802734
39,1169,4.759552478790283
39,1019,4.676988124847412
39,867,4.668668270111084
39,1122,4.667803764343262
39,1448,4.608029365539551
39,745,4.6005401611328125
40,1410,3.897620916366577
40,793,3.8864152431488037
40,152,3.791661500930786
40,315,3.7730295658111572
40,1367,3.742840051651001
40,1600,3.725552797317505
40,973,3.7044272422790527
40,867,3.691988706588745
40,1642,3.689396619796753
40,1159,3.639631509780884
41,1463,4.851102352142334
41,1449,4.656151294708252
41,1643,4.649712562561035
41,1367,4.619784355163574
41,169,4.475025653839111
41,119,4.40596342086792
41,408,4.391433238983154
41,114,4.35943078994751
41,641,4.358118534088135
41,1398,4.300734996795654
42,1463,4.950769424438477
42,1643,4.94917106628418
42,1450,4.802165985107422
42,1138,4.65140962600708
42,966,4.537822246551514
42,1189,4.534041881561279
42,1605,4.530966758728027
42,22,4.52274751663208
42,1269,4.504161834716797
42,691,4.383815765380859
43,1450,4.749290943145752
43,113,4.616057395935059
43,963,4.557533264160156
43,1122,4.460228443145752
43,1449,4.435618877410889
43,1398,4.435553073883057
43,1189,4.429256916046143
43,1642,4.381322860717773
43,1064,4.379274368286133
43,1167,4.376983642578125
44,169,4.489269256591797
44,1463,4.486494541168213
44,1449,4.4603471755981445
44,613,4.41669225692749
44,408,4.377627849578857
44,1467,4.377141952514648
44,114,4.363882064819336
44,1643,4.353731155395508
44,1367,4.349400043487549
44,12,4.334756851196289
45,169,4.951383590698242
45,1367,4.931824684143066
45,408,4.908647537231445
45,1449,4.905096530914307
45,1643,4.884218692779541
45,114,4.849492073059082
45,1122,4.8455963134765625
45,1398,4.730179309844971
45,64,4.727414608001709
45,867,4.726040363311768
46,1642,5.408968448638916
46,1449,5.294544219970703
46,753,5.203454971313477
46,1398,5.1839518547058105
46,1639,5.163454532623291
46,1167,5.035675525665283
46,170,4.977880477905273
46,318,4.9587626457214355
46,923,4.899186611175537
46,316,4.890748500823975
47,1642,4.893214702606201
47,1398,4.727622985839844
47,1062,4.705106258392334
47,1524,4.605595588684082
47,1405,4.577091217041016
47,1449,4.57211971282959
47,1367,4.506226539611816
47,1639,4.481850624084473
47,1643,4.4809465408325195
47,902,4.474775791168213
48,1643,5.3245344161987305
48,1463,4.83239221572876
48,641,4.442039489746094
48,199,4.390432357788086
48,1022,4.369024276733398
48,1449,4.348182201385498
48,1122,4.343786716461182
48,1398,4.326616287231445
48,1473,4.289314270019531
48,1645,4.275409698486328
48,1651,4.275409698486328
48,1650,4.275409698486328
48,1636,4.275409698486328
49,1405,4.3012776374816895
49,60,4.238814353942871
49,1062,4.208323001861572
49,1558,4.205811023712158
49,1368,4.147188663482666
49,1524,4.118480205535889
49,1642,4.090885639190674
49,896,4.058376789093018
49,853,4.041326999664307
49,1449,4.040309906005859
50,75,4.829899311065674
50,1077,4.742004871368408
50,1240,4.43901252746582
50,1005,4.355300426483154
50,1159,4.34428071975708
50,695,4.323459148406982
50,1097,4.299185752868652
50,433,4.296087265014648
50,1524,4.277186870574951
50,1065,4.259624004364014
51,899,4.437652587890625
51,113,4.403533935546875
51,174,4.368298053741455
51,1467,4.35896635055542
51,1269,4.35744571685791
51,1450,4.303485870361328
51,22,4.270833969116211
51,1410,4.150454998016357
51,186,4.1349639892578125
51,313,4.116451263427734
52,1449,5.459014892578125
52,1642,5.278386116027832
52,1398,5.203103065490723
52,408,5.075145721435547
52,169,5.029345989227295
52,64,5.017466068267822
52,1122,5.009660720825195
52,1064,5.001097202301025
52,114,4.969902038574219
52,170,4.965961456298828
53,1643,5.452239513397217
53,1192,5.189192295074463
53,1473,5.152835845947266
53,1233,4.913993835449219
53,318,4.859467506408691
53,909,4.850255012512207
53,867,4.750698089599609
53,1449,4.686312198638916
53,1166,4.676705837249756
53,1293,4.645762920379639
54,1612,5.04411506652832
54,361,4.949865818023682
54,850,4.9190826416015625
54,1467,4.864826202392578
54,1642,4.843781471252441
54,1664,4.824856281280518
54,817,4.805302619934082
54,902,4.785745620727539
54,1137,4.635136604309082
54,1466,4.625843048095703
55,899,4.746676445007324
55,838,4.541387557983398
55,320,4.5323686599731445
55,205,4.428956985473633
55,526,4.351132392883301
55,1643,4.344927787780762
55,589,4.336632251739502
55,1449,4.320527076721191
55,1233,4.314652919769287
55,98,4.305601596832275
56,313,4.513782978057861
56,1269,4.426351547241211
56,1450,4.4024786949157715
56,1467,4.401283264160156
56,1169,4.395360946655273
56,613,4.351775169372559
56,1449,4.335321426391602
56,1122,4.330426216125488
56,318,4.3208794593811035
56,1019,4.309499740600586
57,1450,4.566584587097168
57,313,4.497345447540283
57,316,4.468513488769531
57,1467,4.462600231170654
57,1664,4.402438163757324
57,1449,4.381078243255615
57,1642,4.380873203277588
57,1122,4.3763933181762695
57,272,4.375203609466553
57,174,4.373268127441406
58,838,5.145840167999268
58,1467,4.9730119705200195
58,320,4.903158664703369
58,1137,4.869621753692627
58,1368,4.789956569671631
58,119,4.786731719970703
58,613,4.690958023071289
58,114,4.678442478179932
58,1062,4.657623291015625
58,302,4.646913051605225
59,119,5.06915283203125
59,1449,4.991873264312744
59,850,4.95555305480957
59,1367,4.908453464508057
59,1368,4.892936706542969
59,1642,4.8889665603637695
59,1122,4.822481632232666
59,1645,4.818014621734619
59,1650,4.818014621734619
59,1636,4.818014621734619
59,1651,4.818014621734619
60,1449,4.999522686004639
60,1643,4.912269115447998
60,1398,4.873469352722168
60,1642,4.826896667480469
60,1367,4.79511833190918
60,169,4.790909767150879
60,408,4.769301414489746
60,119,4.685178279876709
60,1651,4.65964412689209
60,1650,4.65964412689209
60,1645,4.65964412689209
60,1636,4.65964412689209
61,1473,4.682064056396484
61,22,4.497982978820801
61,1167,4.375574111938477
61,1450,4.349134922027588
61,1233,4.327054977416992
61,313,4.26979398727417
61,174,4.251996994018555
61,64,4.223382949829102
61,318,4.208048343658447
61,113,4.199793338775635
62,1449,4.456919193267822
62,1463,4.4352264404296875
62,1367,4.433864116668701
62,408,4.384594917297363
62,169,4.336674213409424
62,1524,4.23748779296875
62,1398,4.164803504943848
62,119,4.126918315887451
62,1467,4.125535488128662
62,1642,4.122365474700928
63,1368,4.277580261230469
63,1062,4.172474384307861
63,119,4.16292667388916
63,850,4.122616291046143
63,114,4.081367492675781
63,1642,4.067905902862549
63,1449,4.0500969886779785
63,1467,4.008533954620361
63,320,4.001214027404785
63,1405,3.994425058364868
64,1463,4.733410835266113
64,1643,4.519575119018555
64,1449,4.493457794189453
64,408,4.475147724151611
64,1367,4.386051177978516
64,169,4.379812240600586
64,483,4.3556928634643555
64,114,4.291998863220215
64,1122,4.282917499542236
64,613,4.279190540313721
65,1450,4.826810359954834
65,1664,4.735990524291992
65,1233,4.6720476150512695
65,1643,4.645931243896484
65,496,4.573182106018066
65,113,4.523812294006348
65,313,4.484554767608643
65,316,4.4766154289245605
65,909,4.457799434661865
65,22,4.425221920013428
66,1410,4.791746616363525
66,1450,4.396892547607422
66,1467,4.326327323913574
66,313,4.3053669929504395
66,850,4.2500739097595215
66,613,4.211334705352783
66,64,4.209300994873047
66,1612,4.178974151611328
66,174,4.122129917144775
66,172,4.084812164306641
67,1589,5.156453609466553
67,1612,5.127874374389648
67,1159,4.962924480438232
67,115,4.798249244689941
67,850,4.758523941040039
67,1642,4.749436855316162
67,56,4.746795654296875
67,1367,4.710513591766357
67,316,4.705587387084961
67,1169,4.69382381439209
68,408,4.866110801696777
68,919,4.771440029144287
68,1405,4.7536396980285645
68,113,4.682923316955566
68,906,4.673161029815674
68,224,4.66865348815918
68,1137,4.66686487197876
68,114,4.666523456573486
68,1344,4.653644561767578
68,1084,4.648013591766357
69,1463,5.256715297698975
69,1467,4.905377388000488
69,1524,4.8891921043396
69,1367,4.878476142883301
69,187,4.64359712600708
69,1449,4.619264602661133
69,408,4.590245723724365
69,114,4.5813493728637695
69,357,4.571078300476074
69,1398,4.542133331298828
70,1463,4.493813991546631
70,1449,4.349691867828369
70,1467,4.280062675476074
70,318,4.260012626647949
70,64,4.256832122802734
70,1643,4.235415935516357
70,12,4.188486576080322
70,1398,4.186011791229248
70,1064,4.162214756011963
70,272,4.136071681976318
71,1449,4.7183403968811035
71,1639,4.667818546295166
71,1642,4.554168701171875
71,1062,4.520482063293457
71,1398,4.454684734344482
71,1643,4.3601274490356445
71,1193,4.3293046951293945
71,753,4.319025993347168
71,1405,4.308777332305908
71,1589,4.290021896362305
72,1643,4.9397873878479
72,1642,4.858668804168701
72,1664,4.746921539306641
72,1233,4.741659641265869
72,1650,4.74082088470459
72,1651,4.74082088470459
72,1645,4.74082088470459
72,1636,4.74082088470459
72,1131,4.736213684082031
72,1293,4.734018325805664
73,1405,4.800930976867676
73,1449,4.72017765045166
73,119,4.6894683837890625
73,641,4.652164459228516
73,320,4.54295015335083
73,1142,4.529880523681641
73,1368,4.525785446166992
73,1643,4.516727447509766
73,1388,4.486311912536621
73,408,4.48281192779541
74,316,4.5404462814331055
74,318,4.483366012573242
74,1664,4.468194007873535
74,1642,4.448808193206787
74,64,4.4484758377075195
74,1612,4.430296897888184
74,1450,4.3553266525268555
74,1064,4.345574855804443
74,1293,4.299718379974365
74,1398,4.292631149291992
75,1449,5.104178428649902
75,1589,5.046395301818848
75,1643,4.9700446128845215
75,1268,4.850733757019043
75,902,4.843022346496582
75,1642,4.842625141143799
75,1143,4.831815719604492
75,1367,4.769941329956055
75,1524,4.737765312194824
75,1398,4.7290143966674805
76,1367,4.703835487365723
76,1524,4.70358419418335
76,1463,4.703368186950684
76,1142,4.5281267166137695
76,285,4.496131420135498
76,1449,4.4766459465026855
76,187,4.475449562072754
76,408,4.471421241760254
76,1643,4.456788063049316
76,127,4.450898170471191
77,1463,4.7420501708984375
77,1367,4.542689800262451
77,1449,4.524008274078369
77,1643,4.476683139801025
77,1143,4.370940208435059
77,169,4.370124816894531
77,1268,4.351776599884033
77,1388,4.240662574768066
77,114,4.2298736572265625
77,1500,4.225120544433594
78,872,4.86709451675415
78,1450,4.773244380950928
78,1463,4.7616729736328125
78,1643,4.686695098876953
78,1176,4.6414337158203125
78,279,4.618776321411133
78,1125,4.566574573516846
78,1134,4.549455642700195
78,1600,4.540411949157715
78,113,4.488635063171387
79,1463,5.218997001647949
79,1449,5.16370153427124
79,1084,5.1477437019348145
79,1398,5.005890369415283
79,1642,4.98943567276001
79,1512,4.842780590057373
79,1344,4.8184003829956055
79,483,4.806805610656738
79,923,4.751147270202637
79,488,4.735877513885498
80,113,4.400928020477295
80,318,4.399013519287109
80,1449,4.312240123748779
80,1450,4.285882949829102
80,1233,4.28399658203125
80,272,4.27660608291626
80,313,4.26189661026001
80,1398,4.261075973510742
80,963,4.254485607147217
80,1642,4.221416473388672
81,1612,4.427873611450195
81,64,4.416642189025879
81,1449,4.352514743804932
81,1589,4.344564914703369
81,357,4.29337215423584
81,272,4.253894329071045
81,316,4.244362831115723
81,313,4.238419055938721
81,1664,4.236415386199951
81,22,4.220964431762695
82,1643,4.54191780090332
82,1463,4.205572605133057
82,1449,4.1465888023376465
82,1398,4.007854461669922
82,427,3.990884780883789
82,1233,3.9377758502960205
82,408,3.9318132400512695
82,1473,3.8926517963409424
82,1452,3.877005100250244
82,1458,3.877005100250244
83,1450,4.696284294128418
83,313,4.49342155456543
83,1473,4.481916904449463
83,496,4.391630172729492
83,966,4.385240077972412
83,1189,4.3792829513549805
83,318,4.37713098526001
83,1443,4.3680267333984375
83,1643,4.359854221343994
83,1269,4.3556294441223145
84,113,4.921017646789551
84,1449,4.869662284851074
84,1233,4.759449005126953
84,1167,4.736027717590332
84,1398,4.733299255371094
84,190,4.698089122772217
84,1642,4.681986331939697
84,272,4.678867816925049
84,963,4.655048370361328
84,1450,4.614493370056152
85,1643,4.823064804077148
85,1463,4.6345977783203125
85,1398,4.364483833312988
85,1642,4.269407272338867
85,1449,4.252729415893555
85,408,4.245612144470215
85,1367,4.245315074920654
85,1122,4.176126956939697
85,251,4.163727760314941
85,1645,4.140052318572998
85,1650,4.140052318572998
85,1651,4.140052318572998
85,1636,4.140052318572998
86,1084,4.851025104522705
86,1466,4.773890972137451
86,1062,4.722241401672363
86,1639,4.718435287475586
86,921,4.700106620788574
86,1449,4.66571044921875
86,1137,4.609882831573486
86,251,4.594482898712158
86,190,4.557688236236572
86,904,4.547886371612549
87,1643,4.982851028442383
87,1450,4.923900604248047
87,1463,4.7371649742126465
87,1269,4.726232051849365
87,313,4.7227091789245605
87,1467,4.692416667938232
87,1431,4.685242652893066
87,1169,4.683804988861084
87,1664,4.645515441894531
87,316,4.631651878356934
88,776,5.489497184753418
88,1160,5.404103755950928
88,1175,5.201742172241211
88,1155,5.0369462966918945
88,1084,4.923398494720459
88,867,4.885213851928711
88,40,4.846616744995117
88,394,4.830011367797852
88,1159,4.826839447021484
88,341,4.825934410095215
89,1467,5.063573360443115
89,613,5.054474830627441
89,899,5.016172885894775
89,272,5.0093560218811035
89,850,5.008871078491211
89,64,4.982751369476318
89,963,4.924533843994141
89,313,4.919449806213379
89,119,4.912652015686035
89,1368,4.908524990081787
90,1643,5.549179553985596
90,1449,5.337152004241943
90,1398,5.146970748901367
90,1512,5.098508834838867
90,1463,5.009582042694092
90,1642,4.997387409210205
90,1122,4.924007415771484
90,718,4.915411949157715
90,1064,4.871582984924316
90,1458,4.857688903808594
90,1452,4.857688903808594
91,1450,4.788333892822266
91,1467,4.667075157165527
91,113,4.623860836029053
91,272,4.515141487121582
91,899,4.504018306732178
91,1612,4.499968528747559
91,1664,4.483175754547119
91,144,4.400195598602295
91,12,4.38715934753418
91,1233,4.372747421264648
92,1449,4.593538761138916
92,1398,4.413209438323975
92,1642,4.401483058929443
92,1643,4.38377046585083
92,119,4.337100982666016
92,1122,4.315518379211426
92,1367,4.300187110900879
92,127,4.287084579467773
92,1467,4.259390830993652
92,114,4.254388809204102
93,867,4.66574239730835
93,1160,4.571732521057129
93,973,4.3975372314453125
93,1084,4.3507490158081055
93,337,4.274780750274658
93,1642,4.269564628601074
93,1398,4.223825454711914
93,1278,4.215000152587891
93,1463,4.197225093841553
93,1169,4.190283298492432
94,1449,5.160314559936523
94,1398,5.012761116027832
94,1642,5.00172758102417
94,1643,4.997922897338867
94,1367,4.90716028213501
94,119,4.845763206481934
94,1463,4.784018039703369
94,408,4.767881393432617
94,1524,4.745927810668945
94,1122,4.745440483093262
95,1463,4.569672107696533
95,1449,4.458827972412109
95,318,4.450442790985107
95,1450,4.3753557205200195
95,113,4.324723243713379
95,408,4.314727783203125
95,1467,4.289015293121338
95,1643,4.269344329833984
95,1064,4.220256328582764
95,1398,4.21959924697876
96,963,5.003960609436035
96,1449,4.943889617919922
96,169,4.929146766662598
96,1122,4.88071346282959
96,1251,4.850766181945801
96,408,4.811897277832031
96,313,4.807656288146973
96,1063,4.789764404296875
96,1064,4.757984638214111
96,1367,4.7364501953125
97,1367,5.306331157684326
97,114,4.808753490447998
97,512,4.7226433753967285
97,1410,4.7081146240234375
97,1500,4.6637983322143555
97,1524,4.640430450439453
97,1122,4.616978645324707
97,1462,4.615413665771484
97,1169,4.600295066833496
97,954,4.598514556884766
98,543,5.068870544433594
98,1642,5.007358551025391
98,1398,4.9138336181640625
98,958,4.828192234039307
98,242,4.740849018096924
98,14,4.728902339935303
98,536,4.7282023429870605
98,963,4.698884010314941
98,1636,4.666720390319824
98,1650,4.666720390319824
98,1651,4.666720390319824
98,1645,4.666720390319824
99,1664,4.893453598022461
99,1612,4.8861188888549805
99,1467,4.855160236358643
99,1643,4.597288131713867
99,850,4.559534072875977
99,42,4.529103755950928
99,1607,4.4926652908325195
99,1268,4.454072952270508
99,1450,4.453221321105957
99,320,4.445198059082031
100,22,4.197281837463379
100,1449,4.186508655548096
100,318,4.130104064941406
100,1589,4.08566427230835
100,1664,4.061323165893555
100,1167,4.060404300689697
100,421,4.058250427246094
100,1431,4.0492119789123535
100,64,4.002655982971191
100,196,3.9867587089538574
101,1450,4.172084808349609
101,1664,4.092177867889404
101,64,3.9699583053588867
101,1643,3.888500928878784
101,1467,3.8877766132354736
101,313,3.880802631378174
101,318,3.8794174194335938
101,174,3.8749425411224365
101,22,3.8409152030944824
101,113,3.826997756958008
102,1449,3.4626927375793457
102,169,3.382617950439453
102,1122,3.367396831512451
102,1398,3.3431880474090576
102,408,3.340179204940796
102,1642,3.3248391151428223
102,114,3.3087453842163086
102,64,3.295053243637085
102,1643,3.2854790687561035
102,963,3.2730088233947754
103,1467,4.533163070678711
103,272,4.425942420959473
103,613,4.375842094421387
103,64,4.34776496887207
103,12,4.293576717376709
103,963,4.280925273895264
103,114,4.26453971862793
103,899,4.257031440734863
103,1137,4.226118087768555
103,313,4.221745014190674
104,1463,4.158539772033691
104,1467,4.009132385253906
104,113,3.9191832542419434
104,1643,3.8481903076171875
104,64,3.767819404602051
104,172,3.7620553970336914
104,408,3.7605702877044678
104,1450,3.7580840587615967
104,173,3.7022690773010254
104,613,3.6977834701538086
105,119,4.481493949890137
105,963,4.475883960723877
105,1367,4.436907768249512
105,127,4.404382705688477
105,408,4.389622688293457
105,1449,4.327026844024658
105,114,4.322094917297363
105,1122,4.313869953155518
105,1642,4.310401439666748
105,60,4.305532932281494
106,1643,4.677351951599121
106,1449,4.44116735458374
106,1398,4.415278911590576
106,1233,4.3816328048706055
106,1642,4.36097526550293
106,1664,4.331820487976074
106,427,4.279199600219727
106,483,4.26736307144165
106,1064,4.248164653778076
106,496,4.235170841217041
107,1524,4.598433494567871
107,1062,4.552753925323486
107,1642,4.408276557922363
107,75,4.340407371520996
107,475,4.31214714050293
107,60,4.27652645111084
107,753,4.254841327667236
107,1405,4.2359538078308105
107,1084,4.2342729568481445
107,853,4.196990966796875
108,1642,4.95579195022583
108,1398,4.806751251220703
108,1449,4.767213821411133
108,1524,4.727175712585449
108,1463,4.656092643737793
108,1367,4.644501686096191
108,1643,4.629491806030273
108,1062,4.602245807647705
108,1084,4.550595760345459
108,1064,4.489227771759033
109,313,4.6843180656433105
109,1269,4.555272102355957
109,1410,4.520625114440918
109,1450,4.43218994140625
